0.8060202	-0.8125275	0.41936	-0.5076942	-0.09318984	0.7423301	-0.8096823	-0.09415426	0.2809629	0.7461178	0.2713946	0.7041879	-0.1217535	-0.2507537	0.2173531	-0.201831	-0.6953322	0.1810301	0.2106444	-0.07743372	0.9158458	-0.3464537	0.3263881	0.3532859	-0.09327942	0.9180584	0.3963233	-0.4695747	0.3071247	0.1593808	-0.848266	-0.6243648	0.6112854	-0.7843766	-0.1671175	0.4270426	0.766178	0.709998	0.7729445	-0.4476682	-0.822126	0.5072777	0.3951491	0.8591502	0.1740057	0.9086998	-0.6218396	0.3011051	0.1580988	0.306404	0.04224655	-0.9288027	0.2093885	0.9045548	0.0883875	0.1432918	0.3975291	-0.849383	0.534192	0.4650633	
-0.3714123	0.1448562	0.9035188	-0.3623574	0.1772606	0.9012228	-0.3218492	0.3413175	0.8665733	-0.2935593	0.4140104	0.842809	-0.3602652	0.2821937	0.8764827	-0.4170903	0.2134516	0.8658806	-0.4574573	0.1472353	0.8487459	-0.469128	0.1255136	0.8410702	-0.3135304	0.316132	0.8705734	-0.3339559	0.3470004	0.8419703	-0.3658726	0.3812405	0.799629	-0.3746159	0.3877618	0.7853204	-0.378904	0.1175305	0.9060257	-0.4075373	-0.1131861	0.8929114	-0.398026	-0.245145	0.8717385	-0.4053918	-0.2651278	0.8608544	-0.3748763	0.1134912	0.904682	-0.3837357	-0.110336	0.8942166	-0.3687492	-0.2516682	0.8636476	-0.3715631	-0.267963	0.852687	
0.8273265	-0.2295995	0.7772717	-0.7429395	0.4785943	0.6920977	-0.656734	-0.7701951	0.4098322	-0.6855296	0.3429054	0.05005031	0.1326334	-0.05389185	0.6295791	0.9388534	0.4579392	0.8964579	0.680634	-0.3329763	0.4229874	-0.4389953	-0.5888988	0.425932	0.7523711	-0.2976761	0.9310648	0.5915929	0.2831374	0.672642	-0.7836865	0.8026182	0.570074	-0.2122797	0.524863	0.4770084	-0.8495979	-0.5335476	0.02499261	-0.0561164	0.2162997	0.5175789	0.7491156	-0.276051	0.4432218	0.8153068	-0.7400615	0.4076748	0.3393739	0.3242112	0.5009179	-0.4878048	0.8300652	0.6729606	-0.3016059	0.2522438	0.1900644	-0.2858825	-0.500222	0.4106364	
0.198249	-0.1777065	0.9639075	0.1975474	-0.1644662	0.9663984	0.1891887	-0.09656126	0.9771814	0.2001944	-0.0601078	0.9779106	0.1957001	-0.1361346	0.9711688	0.1998948	-0.07484153	0.9769549	0.1977207	-0.01885882	0.980077	0.1894524	-0.01002955	0.9818387	0.1780802	-0.1255358	0.9759755	0.1959403	-0.06708543	0.9783185	0.1980031	-0.02136047	0.9799686	0.1977365	-0.006016658	0.9802368	0.1865188	-0.1933873	0.9632301	0.2011881	-0.0761934	0.9765848	0.211628	-0.01100889	0.9772883	0.2295557	-0.01842029	0.9731212	0.2111198	-0.1764687	0.9613986	0.2160176	-0.2781282	0.9359386	0.2275914	-0.3259978	0.9175661	0.2450007	-0.3303361	0.9115112	
0.4713357	0.1021997	0.8452681	0.4723827	0.1248096	0.8414945	0.4707709	0.2387159	0.816925	0.4698571	0.2934729	0.7984355	0.4868051	0.2166314	0.8110847	0.4867503	0.165277	0.8205186	0.4860952	0.1209449	0.8228463	0.4861729	0.1062775	0.8222302	0.4582222	0.2032813	0.8356575	0.4550809	0.1594447	0.8421732	0.4559621	0.1244181	0.8402469	0.455728	0.113855	0.8388082	0.4739688	0.0834242	0.8454156	0.4788613	-0.07819967	0.842598	0.4648703	-0.1787998	0.8350013	0.4667413	-0.1910431	0.8301253	0.4673908	0.0887761	0.8496575	0.4577575	-0.0699352	0.853911	0.4363798	-0.1750814	0.8503979	0.4377142	-0.1864908	0.8457757	
-0.07756184	0.09239531	0.9766553	-0.07718024	0.1175362	0.9738407	-0.07279667	0.2424807	0.9489082	-0.06730349	0.2930303	0.9334491	-0.07667977	0.2104547	0.9553708	-0.07864973	0.1729493	0.9592564	-0.07866662	0.1404322	0.9585565	-0.07869793	0.1289907	0.9577529	-0.06919468	0.2071787	0.957888	-0.07564969	0.1456044	0.9684579	-0.07843129	0.09551997	0.9713439	-0.07847023	0.07923535	0.9711295	-0.08237828	0.07680445	0.9777217	-0.08282923	-0.08408321	0.9754883	-0.08679467	-0.1949287	0.9576102	-0.08414211	-0.2094944	0.9533957	-0.07379336	0.07239991	0.9788532	-0.07970461	-0.09196344	0.976728	-0.07968409	-0.2021478	0.9575729	-0.07971241	-0.2175917	0.9531747	
0.738928	-0.04215816	0.02465321	0.6513035	-0.02074785	0.1903216	-0.7248349	-0.4921567	0.8833036	-0.6613563	-0.8635035	0.7942972	-0.2702572	0.1991043	0.6252716	0.3547232	0.1417118	0.9297109	-0.6840255	-0.4715441	0.7203841	0.4261031	0.1618656	0.01061217	0.4032137	0.8796337	0.7677789	0.576431	0.7032217	0.1671428	0.4759675	-0.8927189	0.5535656	-0.9599413	0.01737836	0.8089858	-0.1934403	0.6761544	0.5455663	-0.5581877	0.2759252	0.4179835	0.5118186	-0.1128137	0.3240563	-0.8594514	0.6746431	0.9092797	-0.7762528	-0.6568338	0.9884964	0.8630578	-0.7403443	0.898281	-0.3166252	-0.6602498	0.892074	-0.9521668	-0.722201	0.5237103	
-0.1452315	-0.3145218	0.3676609	0.4347687	-0.1576297	0.01545459	-0.5043725	-0.2995966	0.09613054	0.6325505	-0.4350314	0.7172871	-0.2210812	0.8103591	0.6045988	-0.3825545	0.8487561	0.1453016	0.3762882	0.2487443	0.1084372	0.7159371	0.334892	0.7194508	-0.6270133	0.5603415	0.9193957	0.3145162	0.315134	0.358456	0.8313227	-0.2335232	0.7397109	-0.9367294	0.5355879	0.3123384	-0.8804979	-0.8858856	0.02370703	-0.3703051	0.5909763	0.5153595	0.6263551	-0.4174348	0.8826694	-0.4441681	0.07789542	0.1796989	-0.3997763	-0.8965281	0.2017563	0.4952375	-0.3405416	0.4863831	-0.1595912	0.1066499	0.6564688	0.3005418	0.05649989	0.6202029	
-0.7901528	0.1471117	0.6748157	0.4772656	0.7405612	0.8934048	0.9511564	-0.274749	0.1453502	-0.4025847	-0.4830918	0.9176018	-0.7397105	-0.2451348	0.8189638	0.1916357	-0.8738925	0.3979706	0.6730368	0.7558033	0.2552074	0.4812606	-0.2760465	0.6409526	-0.6703654	-0.6379896	0.05661125	-0.4794906	0.1870668	0.2269023	0.3156717	-0.1994656	0.5014908	-0.1828395	-0.5578291	0.2347983	0.6804688	-0.8169439	0.3874358	0.9742452	-0.4045356	0.1865441	-0.9120519	-0.9569345	0.7812977	-0.4185971	0.2222192	0.9495309	0.3384866	0.5946625	0.5186935	-0.4692772	0.574309	0.6300779	-0.2589071	-0.2859531	0.2238448	-0.9130113	0.1386571	0.7292346	
0.6730611	0.4095025	0.7557055	0.8343571	0.2434164	0.8499655	-0.1579361	0.3978619	0.1654111	0.174031	0.4629739	0.9698748	-0.9590927	0.6425301	0.6138034	-0.8442686	0.3737735	0.3601805	0.7182201	0.6898441	0.5449611	-0.7683815	0.147984	0.7843872	0.4190603	-0.2084285	0.5906836	0.7414463	-0.8868256	0.8561811	-0.9582658	0.5653332	0.4945	0.3202775	-0.6713899	0.5693848	-0.1288443	-0.7405223	0.3650306	0.8598083	0.6813338	0.9070873	0.5690119	-0.8022387	0.06966151	0.1042084	-0.4908702	0.9639118	-0.9477549	-0.3994331	0.6510135	0.7261402	-0.6302977	0.7084294	-0.6158974	0.4198339	0.1383397	0.9387949	-0.5621845	0.2390198	
