1.215505	0.4130698	2.73746	1.207211	0.4928704	2.730394	1.174453	0.8899767	2.676749	1.270092	1.086553	2.668922	1.272958	0.751798	2.542666	1.311471	0.4760894	2.397276	1.290265	0.2663901	2.533477	1.134786	0.2744822	2.814826	1.088395	0.7392452	2.811688	1.014609	0.5070658	2.916332	1.067806	0.2478191	2.975203	1.089855	0.1460389	2.997528	1.26264	0.3493034	2.700569	1.274964	-0.1950831	2.731468	1.386437	-0.5864066	2.879353	1.500504	-0.614832	2.921537	1.181844	0.3603911	2.792913	1.091414	-0.0945069	2.827945	0.846514	-0.4644387	2.784388	0.8268228	-0.5857046	2.806876	1.149047	0.1283171	2.889974	
1.252619	0.4090654	2.751045	1.243279	0.4917818	2.740687	1.20995	0.9047551	2.673693	1.307203	1.100651	2.668733	1.319715	0.7276133	2.583668	1.358311	0.4515098	2.438009	1.336986	0.2417613	2.57479	1.181558	0.2502975	2.855795	1.117679	0.7445942	2.815593	1.061383	0.4775801	2.919858	1.109055	0.2342405	2.97029	1.127199	0.1332082	2.998747	1.302208	0.3409826	2.714871	1.295578	-0.2404428	2.751484	1.416056	-0.6019264	2.892195	1.510954	-0.6248609	2.921266	1.210932	0.357464	2.808311	1.117046	-0.2249829	2.806369	0.8190606	-0.5246527	2.783667	0.837074	-0.6086403	2.816847	1.172727	0.1124434	2.897523	
1.272099	0.4087117	2.754912	1.265011	0.4936364	2.743898	1.23977	0.9214624	2.670911	1.319016	1.122977	2.671353	1.342185	0.7407107	2.581541	1.380856	0.4641157	2.435607	1.359371	0.2543085	2.573144	1.204005	0.263395	2.853717	1.165733	0.7586562	2.821662	1.084634	0.4843098	2.92079	1.142215	0.2281663	2.981834	1.16984	0.1346382	3.008807	1.31228	0.3389789	2.719856	1.306551	-0.239681	2.773042	1.416061	-0.6017756	2.89242	1.510245	-0.6251785	2.923007	1.243415	0.3598422	2.811629	1.120369	-0.2338855	2.826567	0.8528292	-0.5191104	2.81331	0.8868047	-0.5900067	2.861108	1.200312	0.1106432	2.906495	
1.310326	0.4098666	2.761695	1.304311	0.4946643	2.750426	1.280027	0.9188936	2.676702	1.385468	1.113418	2.662606	1.386826	0.7394983	2.587416	1.425569	0.4624786	2.44123	1.403949	0.2526236	2.579413	1.248638	0.2621826	2.859612	1.189452	0.7634502	2.823078	1.11684	0.4923525	2.923937	1.186007	0.2373701	2.991428	1.193515	0.1388435	3.018118	1.349837	0.3404033	2.732664	1.321503	-0.2425417	2.82531	1.394746	-0.5939354	2.888612	1.504632	-0.6259524	2.930239	1.273846	0.3663363	2.812466	1.176831	-0.2212191	2.86141	0.9192238	-0.5140491	2.851845	0.9707654	-0.585317	2.909941	1.224496	0.1189396	2.920918	
1.340855	0.4055657	2.773184	1.330964	0.4920164	2.759319	1.294249	0.9216497	2.677073	1.401877	1.114989	2.666275	1.399091	0.7421695	2.587604	1.437928	0.4646106	2.441092	1.416136	0.254698	2.580096	1.260895	0.2648537	2.859818	1.21959	0.7674044	2.831389	1.153856	0.4783786	2.92484	1.217262	0.214049	3.006527	1.222797	0.1391511	3.029902	1.3822	0.3331214	2.742683	1.330361	-0.2538765	2.853604	1.392842	-0.5916464	2.889953	1.50389	-0.6274554	2.933915	1.311702	0.3620625	2.830443	1.24019	-0.2353695	2.887578	1.020165	-0.5056719	2.884809	1.080365	-0.5769404	2.946178	1.26253	0.1163275	2.940652	
1.360365	0.4091049	2.783052	1.353769	0.4955253	2.769359	1.328826	0.9264523	2.68278	1.432019	1.122971	2.66561	1.433711	0.747226	2.59321	1.472638	0.4691484	2.446386	1.450679	0.2591844	2.586184	1.295506	0.2699102	2.865443	1.233188	0.7734892	2.833201	1.177088	0.4853531	2.933398	1.228636	0.2411326	3.01484	1.238614	0.1471416	3.039382	1.403349	0.3356189	2.754235	1.342337	-0.2678086	2.876039	1.370599	-0.5908808	2.888814	1.481225	-0.6290216	2.932804	1.323756	0.3648941	2.837475	1.248439	-0.236526	2.8924	1.128714	-0.5439824	2.929492	1.214908	-0.5868913	2.981504	1.302142	0.1403988	2.960243	
1.408586	0.4126767	2.789128	1.398075	0.4986852	2.774411	1.355511	0.9287498	2.684602	1.471315	1.118837	2.674093	1.460358	0.7495533	2.595012	1.499351	0.4710838	2.447955	1.477265	0.2610834	2.588356	1.322145	0.2722375	2.867264	1.266488	0.7725012	2.833275	1.201904	0.4938486	2.937131	1.242257	0.247171	3.017989	1.252461	0.148508	3.048854	1.454081	0.3368777	2.759391	1.346474	-0.1449631	2.785983	1.396752	-0.5372055	2.937423	1.488385	-0.6224949	2.942549	1.373107	0.3688025	2.846313	1.41613	-0.1755894	2.955745	1.273564	-0.5525315	2.969041	1.379985	-0.6062869	3.00589	1.343221	0.1970797	2.974814	
1.412375	0.4172468	2.793849	1.404271	0.5024682	2.77958	1.384511	0.9248807	2.694143	1.488847	1.121344	2.681276	1.489372	0.7456937	2.60455	1.528428	0.466886	2.457279	1.506236	0.2568557	2.598194	1.351161	0.2683779	2.876798	1.2884	0.7742325	2.834527	1.223779	0.5041771	2.941918	1.297223	0.2313417	3.029858	1.2837	0.1568239	3.058264	1.455903	0.337816	2.760329	1.386826	-0.1954253	2.833721	1.462744	-0.570471	3.073915	1.569854	-0.5798105	3.138484	1.376173	0.3723282	2.85827	1.472606	-0.1679867	2.981601	1.290761	-0.5767325	3.010515	1.403445	-0.5825847	3.065259	1.385833	0.1928956	2.994833	
1.433348	0.4182935	2.814441	1.429493	0.5022611	2.800191	1.415388	0.9210401	2.707433	1.522266	1.117225	2.692432	1.492326	0.7416549	2.653216	1.53144	0.4625385	2.505751	1.509149	0.2524824	2.647137	1.354116	0.2643391	2.925462	1.310621	0.7784334	2.842512	1.239383	0.5114941	2.946518	1.29828	0.2333094	3.031416	1.295501	0.1563253	3.062907	1.471697	0.3401687	2.78024	1.422501	-0.2209822	2.828536	1.597477	-0.5233487	3.122398	1.696136	-0.5534121	3.19342	1.397072	0.3775201	2.876124	1.551962	-0.1100459	3.059894	1.422634	-0.5086136	2.92907	1.494116	-0.5508861	2.999505	1.432231	0.1235065	3.013899	
1.459028	0.4315113	2.811767	1.452762	0.513224	2.798619	1.432476	0.9246138	2.712884	1.549273	1.116183	2.700351	1.537458	0.7640111	2.608663	1.576618	0.4846528	2.461042	1.554251	0.2745775	2.602796	1.399251	0.2866954	2.880902	1.338598	0.777252	2.848084	1.256531	0.5209875	2.950039	1.309061	0.2434306	3.039003	1.321012	0.156262	3.072021	1.499152	0.3454438	2.777261	1.426656	-0.2174831	2.824529	1.664906	-0.4592694	3.131006	1.764725	-0.4696092	3.206028	1.422385	0.3915309	2.874393	1.592913	-0.1444567	3.090695	1.428066	-0.5193781	2.930066	1.461396	-0.6277888	2.937642	1.470741	0.1243577	3.025472	
